court,judge_name,case_type,sections_involved,num_hearings,petitioner_type,respondent_type,outcome,case_duration_days,filing_year,filing_month,description_length,word_count
0,12,2,1,32,3,1,0,471,2023,9,245,35
3,48,0,3,35,3,3,1,343,2013,1,237,33
3,50,1,4,25,0,0,0,416,2019,12,268,36
2,46,3,1,5,2,0,0,439,2014,7,259,35
1,24,1,2,15,2,2,1,92,2018,11,265,35
2,5,0,1,31,1,1,0,274,2013,2,228,33
1,41,0,2,33,0,1,0,324,2021,4,243,33
0,10,0,5,3,2,2,1,670,2023,11,244,34
2,49,1,8,15,1,0,1,342,2014,5,267,35
2,39,2,7,14,2,0,0,174,2017,7,245,35
1,19,4,5,34,2,1,0,766,2015,2,236,33
0,23,4,2,30,3,1,1,370,2015,2,243,34
0,24,2,1,27,3,1,1,51,2021,9,253,33
2,44,0,4,19,2,1,1,212,2014,4,247,34
2,43,2,7,4,3,0,0,621,2014,5,246,32
3,13,2,9,30,2,0,1,249,2017,1,248,32
0,39,2,3,26,1,0,1,1021,2016,5,255,33
3,42,2,5,12,3,1,0,748,2023,9,255,33
3,22,2,6,14,1,1,0,349,2017,5,263,34
3,20,1,1,27,1,1,1,1092,2019,1,265,35
0,51,2,6,2,1,3,0,795,2014,2,252,35
3,0,2,7,31,0,1,0,752,2016,11,255,33
1,2,0,7,24,0,0,1,109,2015,4,248,34
3,44,1,1,8,2,3,1,291,2017,1,267,35
1,52,0,6,21,3,1,0,677,2016,5,237,33
1,38,4,9,8,0,3,0,466,2014,4,236,33
0,27,4,7,12,3,1,1,941,2019,2,244,34
1,0,0,9,2,0,0,0,701,2018,9,243,33
2,24,4,2,33,1,1,0,115,2018,9,241,35
3,16,1,8,15,0,3,0,958,2017,8,268,36
1,13,2,4,27,2,3,1,1029,2018,10,248,33
3,13,2,7,1,0,0,0,794,2021,1,263,34
1,38,0,7,34,3,0,1,851,2015,11,229,33
3,19,4,8,21,0,3,0,185,2015,2,248,34
0,39,2,1,7,3,2,1,819,2020,6,245,35
3,14,1,4,11,3,0,0,676,2014,7,279,38
3,4,2,7,16,0,3,0,164,2016,11,270,35
2,12,4,9,39,3,2,1,240,2019,5,235,33
3,46,2,2,36,1,2,1,617,2019,6,245,35
3,33,2,6,35,1,0,0,430,2021,2,263,34
0,45,4,3,8,0,1,1,647,2018,3,241,34
3,6,2,1,22,2,2,1,1062,2018,6,238,31
3,51,0,5,2,3,2,1,702,2013,6,237,33
0,3,4,6,36,1,3,0,984,2021,9,248,34
1,35,4,9,3,3,3,0,61,2015,8,248,34
3,45,2,6,38,0,1,1,304,2022,3,263,34
2,44,0,6,8,3,0,0,983,2020,2,234,34
0,7,1,9,24,2,3,0,809,2023,1,265,34
3,43,0,6,32,1,3,1,412,2022,8,237,33
3,41,2,9,14,1,0,0,382,2017,2,248,32
1,14,4,4,12,1,0,1,827,2017,5,246,36
2,51,0,9,35,3,0,1,38,2022,12,241,34
1,5,0,3,27,0,1,1,115,2022,9,229,33
3,50,4,1,11,0,2,0,939,2020,10,251,35
0,21,2,1,1,1,1,1,835,2023,2,253,33
2,26,4,1,13,2,0,1,910,2019,11,243,35
2,15,3,5,10,3,3,1,540,2013,4,244,34
1,11,2,9,26,2,2,0,344,2019,2,270,35
1,29,4,4,16,3,3,1,450,2017,1,238,34
2,14,0,5,2,0,3,1,856,2013,3,237,33
1,43,3,2,26,1,3,1,286,2019,2,250,35
1,43,3,6,5,1,1,0,63,2019,2,245,33
2,50,1,9,5,1,1,0,561,2021,1,267,35
2,45,3,3,22,2,0,1,607,2021,7,234,32
0,2,3,9,13,0,1,0,478,2016,7,248,34
3,46,3,9,6,3,1,1,1080,2023,11,259,35
3,52,0,7,26,0,0,0,678,2017,11,228,33
0,26,2,4,34,3,1,1,873,2017,10,248,32
2,37,2,6,7,1,3,0,281,2014,12,255,33
3,47,4,6,35,3,1,0,645,2023,11,236,33
3,20,1,2,3,1,2,0,411,2017,5,279,38
1,9,2,7,21,1,0,0,421,2014,11,233,31
1,48,3,4,29,2,0,1,138,2022,4,248,35
2,37,3,8,4,2,3,0,816,2023,7,242,34
3,48,1,1,37,2,1,0,521,2015,5,276,36
3,45,4,6,11,3,3,0,1073,2019,6,251,35
2,39,1,7,31,0,3,0,655,2022,12,276,36
0,19,4,1,23,3,3,1,235,2020,4,235,33
1,52,3,9,15,0,0,0,799,2017,10,250,35
0,21,2,2,3,0,1,1,83,2019,4,233,31
2,25,3,4,34,3,1,1,829,2014,2,248,34
3,43,3,9,14,1,2,0,433,2023,10,224,32
1,23,4,7,20,2,3,1,72,2018,8,241,35
3,38,2,5,7,0,0,0,583,2013,6,248,33
2,20,1,6,16,2,1,1,545,2016,9,276,36
0,38,1,1,23,1,1,1,292,2017,7,276,36
1,15,2,4,39,1,2,1,144,2023,12,245,35
3,19,0,9,35,3,2,0,689,2022,8,247,34
0,25,4,4,37,0,2,0,515,2016,5,244,35
0,45,2,4,36,0,3,0,357,2014,11,263,34
2,22,3,1,10,0,0,0,629,2013,6,234,32
0,24,2,9,4,2,1,0,1080,2019,4,267,37
2,11,4,9,18,3,3,0,960,2017,11,241,34
1,5,3,5,4,0,3,0,313,2018,10,239,33
2,47,3,2,27,2,2,1,423,2016,1,259,35
2,11,4,5,29,2,1,1,889,2021,11,243,34
0,42,3,4,30,2,3,0,169,2018,9,224,32
2,43,4,4,1,0,2,1,1062,2023,2,241,35
0,30,4,4,1,3,1,1,470,2015,8,243,34
3,13,1,2,20,3,1,0,564,2015,11,265,34
2,22,0,1,17,0,2,0,1070,2019,6,237,33
0,22,0,2,26,2,2,0,243,2020,8,232,34
1,38,3,1,28,2,2,0,207,2016,3,230,32
1,27,0,8,16,0,2,1,982,2019,1,244,34
0,43,2,4,32,1,0,0,804,2018,8,246,32
0,16,2,8,17,0,1,0,460,2020,4,253,33
0,6,1,1,27,1,0,1,143,2019,12,279,38
2,42,4,6,18,0,1,0,612,2015,3,238,34
0,43,0,6,4,1,1,0,847,2014,4,232,34
1,34,1,7,12,2,0,0,82,2015,12,273,36
1,43,3,3,38,0,0,0,261,2014,5,248,34
3,8,0,1,17,3,0,1,402,2019,1,243,33
2,31,1,8,23,2,2,0,330,2018,8,276,36
1,51,0,2,32,0,2,1,624,2013,1,237,33
1,46,0,3,22,1,2,0,1085,2022,1,244,34
2,43,3,1,33,2,3,1,771,2020,11,248,34
3,7,0,8,6,0,2,0,580,2018,2,243,33
1,13,2,3,24,3,3,1,1047,2014,10,250,35
0,1,2,5,16,0,0,1,905,2014,10,238,31
1,43,1,6,12,3,0,0,654,2023,3,267,35
3,7,2,2,15,0,2,1,85,2015,8,250,35
0,29,0,2,16,1,3,1,320,2022,6,237,33
1,4,2,7,17,0,2,1,1019,2020,4,270,35
3,48,1,8,28,2,1,0,626,2019,11,271,37
3,38,1,6,35,3,3,0,1020,2022,3,276,36
0,27,4,2,19,3,2,1,105,2022,10,236,33
2,40,3,9,22,1,1,0,222,2015,12,225,31
0,6,1,2,5,0,2,0,188,2023,11,276,36
0,3,4,8,17,0,1,0,134,2014,5,243,34
1,0,0,6,26,0,0,1,406,2021,7,229,33
2,30,1,8,32,0,1,1,1099,2017,3,270,36
0,15,1,6,4,3,1,0,53,2019,11,265,34
3,28,2,1,21,2,0,1,1029,2022,3,238,31
1,21,4,4,39,3,1,1,110,2017,12,236,33
1,24,3,7,17,1,1,0,46,2013,11,250,35
2,43,0,9,13,0,3,0,37,2021,12,229,33
0,43,3,7,28,3,0,1,856,2014,6,225,31
3,7,0,8,7,0,2,1,224,2020,9,232,34
3,46,2,5,24,2,1,1,147,2017,11,270,35
1,16,1,3,24,0,2,1,913,2018,3,268,36
2,27,2,3,16,3,3,0,715,2015,11,240,31
1,39,3,1,30,3,1,1,406,2018,7,225,31
3,2,4,3,11,1,3,1,850,2015,1,246,36
2,44,4,6,29,3,1,1,995,2015,7,238,34
2,14,4,2,21,1,1,1,602,2018,3,241,35
3,16,2,4,11,3,2,0,976,2021,9,238,31
0,31,0,4,39,0,3,1,399,2018,8,237,33
2,32,0,6,22,0,3,0,953,2022,8,234,34
2,35,4,1,28,1,0,1,717,2016,1,251,35
1,13,4,5,27,3,1,0,256,2013,3,248,34
0,27,4,3,36,1,0,1,702,2016,5,248,34
3,48,2,1,32,2,2,1,396,2014,3,252,35
3,37,4,5,8,1,1,1,104,2018,10,244,35
1,6,1,6,19,0,1,0,531,2023,11,279,38
1,16,0,3,27,2,3,1,96,2018,5,244,34
3,42,3,8,1,3,2,0,491,2014,12,248,35
3,24,4,8,11,1,1,0,988,2019,6,241,35
2,38,2,8,17,3,2,1,115,2021,2,270,35
0,36,4,2,8,1,2,0,754,2022,7,246,35
0,32,4,9,24,3,3,0,285,2018,4,243,35
2,31,2,1,12,1,3,1,666,2017,8,255,33
3,16,0,8,6,1,2,1,693,2018,9,237,33
1,41,0,6,19,3,1,1,842,2015,5,237,33
0,39,3,3,37,3,0,0,753,2014,3,239,33
1,16,0,2,6,1,0,0,297,2021,6,241,34
0,52,4,4,7,1,0,0,420,2014,7,244,34
3,43,3,9,5,2,1,0,643,2020,7,230,32
1,13,3,2,6,1,1,1,347,2019,5,250,35
1,45,2,2,17,0,2,0,933,2018,3,250,35
3,23,0,8,1,1,3,1,657,2017,2,228,33
3,25,2,3,5,2,3,0,762,2023,10,246,32
3,9,0,8,10,0,0,0,739,2021,10,233,34
3,14,4,3,1,2,0,0,408,2014,10,251,35
0,33,2,6,33,2,1,0,790,2023,9,245,35
3,18,3,5,12,0,3,0,723,2014,6,243,33
3,38,2,7,29,1,0,1,897,2021,12,270,35
2,33,3,3,27,0,1,0,392,2017,9,259,35
0,8,0,4,6,3,3,0,654,2017,6,228,33
2,23,0,1,6,1,2,1,989,2018,7,234,34
0,11,3,6,37,1,3,0,435,2018,4,259,35
1,43,2,7,20,1,3,0,928,2014,5,246,32
1,17,1,7,25,1,1,1,402,2014,9,271,37
3,48,3,3,28,1,3,0,168,2021,2,250,35
0,45,2,7,20,0,0,0,66,2020,8,252,35
0,43,3,5,26,0,3,0,556,2017,4,248,35
3,34,0,8,5,0,2,0,475,2017,12,228,33
2,8,2,4,36,1,3,0,299,2017,3,270,35
0,40,1,4,35,3,0,1,959,2022,6,270,36
2,9,2,9,30,0,0,0,923,2013,10,233,31
2,7,1,2,24,2,1,1,701,2020,3,267,35
2,44,0,1,17,3,0,0,853,2016,5,237,33
0,45,0,9,6,1,0,0,664,2014,11,243,33
0,43,0,1,14,2,2,0,719,2014,9,228,33
3,22,3,3,19,2,0,1,269,2017,7,250,35
1,8,3,3,31,3,3,1,48,2014,8,242,34
3,4,4,8,2,1,0,0,667,2020,6,238,34
1,39,2,8,17,0,3,0,153,2016,8,250,35
2,4,4,1,3,0,1,0,223,2022,6,244,34
2,23,1,3,25,3,1,1,585,2014,8,270,36
2,29,3,7,8,2,3,0,394,2016,11,225,31
1,21,1,3,20,0,3,1,451,2017,3,265,34
1,52,4,4,17,2,1,1,655,2020,5,246,35
3,45,3,1,21,3,3,0,936,2016,4,234,32
2,13,2,3,32,3,1,1,78,2014,11,245,35
1,24,0,3,8,0,2,1,326,2017,6,248,35
3,23,4,9,27,2,2,0,363,2022,12,251,35
2,42,2,5,15,2,2,1,293,2021,12,245,35
1,35,4,4,27,3,2,0,124,2019,4,243,35
2,27,3,3,12,3,2,1,316,2023,12,234,32
0,28,2,7,3,0,0,0,205,2021,6,250,35
3,25,3,8,13,0,3,0,969,2021,6,233,33
2,37,1,4,8,3,2,0,406,2017,5,271,37
1,22,3,3,21,3,1,0,398,2018,6,234,32
1,22,0,3,18,0,2,0,771,2023,5,233,34
3,17,1,9,35,3,1,0,668,2023,3,273,36
3,24,1,1,37,3,1,1,316,2020,12,273,36
2,49,0,6,7,2,1,1,349,2014,1,244,34
1,10,3,2,25,2,2,1,51,2014,9,233,33
3,36,0,6,6,2,2,1,264,2018,1,233,34
2,17,2,8,9,2,1,0,456,2019,1,270,35
3,45,3,6,10,0,2,0,486,2019,11,257,35
2,36,0,8,1,1,1,1,266,2015,12,233,34
0,42,1,3,18,2,3,0,957,2021,7,268,35
3,15,4,2,3,3,2,1,862,2022,2,244,34
0,45,4,3,15,2,3,0,499,2015,4,241,34
3,9,4,5,7,3,3,0,909,2021,8,246,34
0,19,0,6,39,2,1,0,365,2014,8,228,33
2,42,3,8,25,3,2,0,747,2018,6,239,33
0,40,4,9,3,1,1,0,873,2022,8,243,35
0,20,2,9,6,3,2,0,685,2016,4,267,37
1,19,1,7,34,0,1,1,364,2020,7,265,34
2,28,4,9,2,3,3,0,811,2022,5,248,34
0,20,0,4,23,3,0,1,144,2018,5,228,33
0,3,1,5,23,3,2,1,432,2022,5,273,36
3,11,1,2,28,0,1,1,939,2020,1,265,34
2,28,4,2,7,0,1,0,726,2018,7,236,33
0,48,1,4,39,2,0,1,410,2014,4,276,36
3,49,1,3,9,0,1,1,479,2020,11,276,36
3,50,4,1,4,0,0,0,464,2016,6,244,35
3,15,3,5,38,1,2,1,489,2016,2,234,32
2,12,0,8,31,3,2,0,276,2023,2,228,33
2,42,1,3,32,3,2,0,873,2016,11,278,37
0,24,2,1,36,0,3,1,126,2016,12,267,37
1,43,1,6,33,2,0,0,876,2023,5,268,36
2,48,2,8,39,1,0,1,619,2016,3,241,32
2,2,3,4,2,3,0,0,458,2021,2,243,33
2,42,0,1,11,0,1,1,880,2018,9,249,35
1,19,2,2,38,3,1,1,1032,2013,10,255,33
0,23,4,8,20,2,0,0,484,2019,5,243,34
2,39,2,7,19,2,3,1,609,2018,1,248,32
2,30,3,1,19,3,3,1,503,2020,12,242,34
1,7,3,4,4,2,1,1,551,2017,5,225,31
3,21,1,3,22,1,3,0,409,2015,8,265,35
3,22,1,9,13,1,2,1,566,2015,7,273,36
1,38,3,6,13,3,3,0,55,2018,10,234,32
2,38,3,3,4,2,1,0,863,2023,12,242,34
2,18,3,5,31,2,3,0,128,2017,12,259,35
3,38,1,4,13,1,1,0,1065,2014,6,279,38
1,40,3,8,21,2,2,1,448,2022,1,225,31
2,15,1,8,5,0,1,0,768,2016,6,268,36
3,32,4,4,4,2,1,0,62,2017,9,246,36
0,16,3,2,10,0,3,0,395,2022,5,244,34
1,49,0,8,7,3,0,0,1045,2014,3,234,34
1,48,4,9,3,0,3,1,582,2014,6,251,35
2,11,0,8,25,3,1,0,512,2015,3,237,33
3,43,4,8,10,3,0,0,358,2017,2,241,35
3,5,1,3,23,0,0,0,767,2022,6,268,35
2,22,1,6,14,3,1,1,729,2019,12,276,36
0,13,1,4,30,0,2,1,591,2021,7,267,35
2,27,2,6,36,2,3,0,1099,2016,9,241,32
1,16,2,5,38,3,2,0,621,2017,7,255,33
0,49,4,5,8,2,2,0,955,2017,6,244,34
2,46,0,1,26,2,3,1,535,2014,4,233,34
0,2,0,9,33,1,1,0,535,2019,1,247,34
2,1,3,3,27,3,0,1,659,2016,8,242,34
0,41,0,5,32,3,3,1,396,2023,6,249,35
1,9,4,1,8,3,0,0,874,2020,8,244,35
2,27,0,7,22,3,3,0,514,2022,7,233,34
3,46,0,3,1,0,1,0,316,2015,2,237,33
1,38,1,7,18,3,2,1,368,2014,3,265,35
3,43,3,9,5,3,1,0,382,2017,10,239,33
3,17,3,8,16,0,0,0,1091,2019,4,245,33
2,51,2,2,27,1,1,1,372,2019,2,253,33
0,43,1,9,36,2,0,1,246,2020,3,278,37
1,14,4,7,8,1,3,0,762,2022,2,233,33
0,43,1,2,38,2,3,1,896,2016,7,268,36
0,18,4,7,4,0,0,0,481,2016,3,244,34
1,4,0,5,28,2,0,1,473,2015,11,248,34
0,37,0,7,36,1,0,0,679,2016,12,233,34
1,31,3,3,34,1,2,1,727,2019,7,230,32
3,38,0,3,15,3,1,0,146,2021,10,229,33
3,51,0,4,31,0,1,1,1017,2017,7,243,33
2,9,3,7,27,3,3,1,429,2017,8,239,34
0,7,1,4,28,3,3,0,663,2022,12,278,37
3,38,3,1,30,1,2,0,86,2016,10,230,33
2,15,3,4,10,1,1,0,690,2014,10,248,34
0,25,0,7,15,3,0,1,142,2016,10,247,34
3,5,0,2,17,3,2,0,68,2013,6,234,34
2,16,4,2,25,1,3,1,1053,2017,1,246,36
0,6,0,9,10,3,3,0,167,2022,11,234,34
3,32,2,3,6,1,2,1,829,2021,11,252,35
1,26,2,4,30,0,0,0,608,2022,11,248,33
2,6,3,9,15,2,1,0,289,2016,4,239,34
1,2,3,5,12,2,2,0,426,2017,8,242,34
1,0,3,3,39,3,0,0,181,2022,4,259,35
0,35,2,3,28,2,3,1,681,2021,4,245,35
1,35,0,9,28,3,3,0,920,2015,1,233,34
1,3,4,6,13,3,1,1,441,2022,4,243,34
3,10,3,5,6,3,1,1,1027,2014,2,230,33
0,12,1,6,3,2,3,0,217,2015,10,276,36
3,32,4,2,31,3,3,0,1036,2018,11,244,35
0,52,0,8,35,1,1,0,882,2020,3,243,33
3,7,4,1,33,3,2,1,100,2021,10,246,34
2,15,2,7,17,1,1,1,934,2021,2,255,33
3,19,1,9,15,3,1,0,98,2016,2,273,36
3,52,0,6,9,0,0,0,1065,2016,12,229,33
2,3,0,3,34,0,3,1,756,2020,12,237,33
1,52,4,5,21,3,2,1,244,2023,5,246,35
1,16,1,2,5,2,3,0,1005,2022,7,271,37
1,46,2,8,6,2,2,0,363,2023,8,250,35
3,15,4,9,3,0,2,0,157,2020,6,251,35
0,23,1,5,1,1,2,0,330,2018,5,267,35
2,47,3,2,28,0,0,0,953,2021,6,239,33
0,0,3,6,1,2,2,0,1025,2013,11,250,34
3,11,2,8,29,0,1,0,1020,2023,4,246,32
1,16,2,4,39,2,3,1,669,2023,2,238,31
3,30,3,5,33,2,1,1,226,2018,7,224,32
0,48,1,7,32,1,1,1,1017,2018,10,279,38
3,15,1,6,31,0,3,1,586,2018,10,279,38
3,7,0,5,33,0,0,1,982,2014,7,228,33
2,41,1,5,3,2,3,0,134,2015,4,270,36
3,29,2,8,20,2,0,0,292,2021,1,245,35
2,5,4,4,13,2,2,1,274,2013,5,243,34
3,37,3,2,21,1,1,0,487,2020,7,248,34
3,3,3,2,15,1,0,0,939,2016,5,224,32
1,28,4,1,8,3,2,1,472,2014,7,238,34
2,27,4,2,24,1,3,1,680,2019,7,241,35
1,29,4,6,20,2,2,0,550,2016,1,235,33
1,37,3,5,9,1,0,1,1052,2017,12,242,34
0,46,3,3,23,0,3,0,1097,2022,7,257,35
2,41,2,2,6,3,1,0,959,2020,9,263,34
2,9,3,1,33,1,2,0,215,2023,8,239,33
1,27,2,6,24,3,1,1,943,2017,5,233,31
3,30,3,7,34,3,2,0,856,2017,6,250,35
1,17,3,7,19,1,0,1,407,2020,7,224,32
1,12,4,7,32,1,2,0,273,2014,6,243,35
2,43,3,9,10,0,0,0,1088,2022,6,225,31
1,14,0,1,38,0,2,1,821,2016,11,234,34
1,13,2,5,39,2,1,1,306,2018,3,238,31
1,36,3,2,36,2,1,0,246,2018,8,243,33
1,8,2,6,30,3,3,0,665,2013,9,241,32
1,28,2,2,11,2,3,1,593,2016,4,240,31
0,46,0,9,25,2,1,0,917,2014,7,229,33
1,11,0,9,8,3,1,0,744,2019,9,249,35
3,16,4,6,15,1,2,0,897,2020,10,241,34
0,47,0,2,15,2,0,1,492,2013,2,243,33
0,23,3,5,6,0,3,0,1067,2013,2,239,33
0,6,2,2,4,1,2,1,1063,2021,12,245,35
3,50,0,9,9,0,3,0,1040,2016,9,241,34
1,10,1,4,33,1,2,1,784,2022,4,262,34
3,28,0,5,22,0,0,1,431,2020,3,248,34
2,43,1,4,19,3,1,1,198,2021,8,273,36
2,15,2,7,37,2,3,0,629,2017,3,248,32
3,43,3,4,5,2,1,1,428,2016,5,248,34
3,46,3,7,6,0,0,0,210,2020,12,239,33
2,44,1,3,18,1,3,1,365,2019,12,276,36
0,9,2,7,28,3,3,1,887,2019,4,246,32
0,4,1,8,22,1,1,1,346,2017,1,268,36
2,28,2,5,34,2,2,1,135,2019,10,233,31
0,26,1,7,15,3,0,0,256,2017,4,270,36
0,27,0,6,28,3,1,0,221,2022,10,237,33
0,5,4,1,13,3,2,1,228,2020,10,244,34
0,27,2,6,11,3,2,0,489,2017,5,253,33
3,7,0,4,18,1,1,1,961,2022,4,248,35
2,0,3,8,23,0,2,0,429,2013,10,248,34
0,36,1,4,10,1,2,0,1088,2022,2,268,35
1,19,0,9,38,1,0,0,957,2017,7,247,34
3,46,4,5,15,2,1,1,201,2015,7,233,33
1,11,0,2,20,2,0,1,676,2022,2,229,33
3,40,3,4,28,0,3,0,876,2020,3,233,33
0,15,3,5,13,2,3,1,790,2013,10,250,34
2,4,4,3,36,3,3,0,273,2015,12,235,33
3,24,3,4,30,3,3,1,790,2017,12,248,35
2,0,1,9,3,3,1,0,588,2019,11,265,34
1,37,2,6,16,0,3,0,280,2021,11,267,37
1,38,0,2,38,2,0,0,240,2017,1,228,33
0,40,0,9,30,2,2,0,429,2021,11,232,34
1,47,0,5,17,2,0,1,320,2021,9,233,34
0,38,0,9,38,3,0,0,610,2017,2,233,34
0,40,3,4,33,3,0,1,469,2023,4,248,34
2,36,4,3,20,2,0,0,156,2023,5,243,34
2,9,4,1,26,2,0,0,784,2016,3,243,34
1,39,1,3,28,2,2,1,96,2019,2,268,35
2,48,4,9,33,1,1,1,537,2022,7,246,36
3,7,0,7,7,2,1,0,87,2018,12,228,33
1,50,1,7,7,2,2,1,896,2021,2,267,35
1,47,1,2,15,0,2,0,375,2021,10,279,38
0,7,0,4,5,3,2,0,133,2019,3,237,33
3,1,1,6,9,3,2,0,294,2016,12,270,36
0,0,1,9,2,3,3,0,641,2018,10,268,35
0,9,2,9,37,2,2,1,867,2022,2,246,32
3,35,1,2,9,1,2,1,144,2016,7,270,36
3,36,1,9,11,2,2,1,371,2022,4,270,36
2,10,3,7,26,2,1,1,156,2015,3,225,31
2,7,1,8,14,1,1,0,290,2018,1,265,34
1,47,0,1,20,1,2,1,360,2013,12,247,34
3,8,1,7,1,3,1,1,660,2022,5,270,36
3,40,3,7,26,2,0,0,142,2020,10,244,34
0,7,3,3,37,1,0,1,682,2014,4,233,33
0,19,3,1,38,2,0,1,859,2015,6,233,33
2,20,4,5,36,1,3,0,1041,2018,10,233,33
0,13,2,9,7,1,0,0,572,2018,6,267,37
2,47,4,2,10,3,1,0,547,2014,3,244,35
0,21,3,1,9,2,2,1,719,2022,10,248,34
2,49,3,1,32,3,1,1,1097,2018,1,239,33
2,2,0,1,9,2,0,1,90,2020,5,234,34
3,17,2,8,28,3,0,1,224,2021,4,267,37
3,33,0,4,29,0,2,0,270,2014,11,248,35
0,33,4,9,37,1,0,1,229,2016,8,244,34
0,22,2,5,2,3,2,1,589,2021,1,253,33
2,48,1,1,5,0,2,1,82,2021,7,278,37
0,17,2,6,14,3,1,1,117,2015,5,248,33
0,19,4,9,29,3,2,1,745,2016,7,246,36
0,43,0,4,22,1,0,1,201,2021,7,237,33
1,22,2,7,13,0,3,0,383,2016,10,267,37
1,43,4,3,1,2,1,1,53,2013,11,243,34
3,15,1,3,1,1,0,0,848,2018,6,270,36
1,38,2,7,37,2,0,1,1005,2014,7,241,32
3,28,1,6,39,2,0,0,765,2019,7,267,35
3,46,0,1,38,3,0,1,491,2023,4,242,34
3,31,4,6,29,1,1,1,455,2014,2,235,33
0,52,3,6,33,2,0,0,78,2016,1,225,31
2,7,3,1,20,0,3,1,302,2019,3,230,32
2,34,4,9,19,1,1,1,522,2014,8,248,34
0,22,0,2,38,1,1,1,83,2018,11,244,34
1,14,1,3,23,3,0,0,979,2015,5,262,34
2,24,1,6,30,0,1,1,696,2019,12,262,34
3,26,3,3,1,0,3,0,233,2016,12,239,33
3,52,2,2,8,2,0,0,975,2023,3,270,35
1,37,1,9,32,3,1,0,284,2022,3,268,36
0,32,3,5,18,0,0,0,735,2023,12,230,33
1,48,3,8,1,1,0,0,1080,2014,9,248,34
1,22,3,2,25,3,2,0,420,2023,6,234,32
0,16,2,6,25,1,2,0,943,2013,3,238,31
1,15,1,7,12,1,2,0,1019,2015,5,279,38
3,34,2,6,4,0,1,0,616,2022,7,250,35
2,28,2,2,17,1,2,1,726,2022,6,238,31
0,13,4,2,31,2,3,0,229,2016,4,241,34
3,31,4,2,1,3,1,0,929,2022,4,249,34
3,38,2,3,21,2,3,0,264,2013,11,253,33
2,52,3,5,22,1,3,1,344,2016,9,244,34
2,15,2,7,7,2,0,0,951,2013,4,255,33
0,32,4,1,18,3,2,1,251,2018,9,233,33
3,22,3,5,3,1,0,0,752,2022,11,233,33
3,43,1,2,14,1,1,1,422,2019,9,267,35
3,50,4,5,10,1,1,0,405,2018,10,244,35
2,38,1,5,20,0,0,1,1006,2015,3,278,37
0,38,0,7,38,1,0,1,57,2019,9,243,33
0,49,3,3,9,2,0,1,832,2016,7,225,31
0,22,3,3,5,0,2,0,175,2019,10,224,32
3,24,1,8,22,3,2,1,887,2014,6,271,37
2,5,4,7,18,2,3,1,810,2018,9,241,35
1,28,4,9,2,3,0,0,691,2018,6,244,35
1,43,4,7,11,3,0,1,724,2021,6,246,34
3,13,2,3,25,0,2,1,49,2022,12,270,35
2,38,1,9,26,2,3,0,413,2022,12,267,35
1,24,2,8,32,1,2,1,810,2016,10,248,33
2,34,1,7,30,2,3,0,663,2020,1,267,35
2,1,0,4,16,2,3,1,241,2020,3,234,34
3,46,0,9,37,0,2,1,837,2022,4,241,34
3,34,1,4,16,0,3,0,345,2021,11,265,35
1,46,2,5,19,1,3,0,718,2013,2,270,35
0,0,3,7,6,2,0,0,710,2021,10,257,35
0,38,0,2,19,2,2,1,286,2018,4,233,34
3,35,0,6,37,2,0,1,82,2023,6,233,34
1,7,3,5,11,0,0,1,1048,2019,8,230,33
3,21,4,6,39,0,3,1,837,2017,4,249,34
1,37,1,9,30,1,1,0,55,2015,3,276,36
0,33,4,7,9,0,2,1,237,2023,6,246,35
1,43,4,9,39,0,2,1,625,2014,10,233,33
0,0,4,5,33,3,0,1,977,2013,12,251,35
1,13,4,8,14,2,3,0,268,2014,7,243,34
3,36,3,1,35,1,1,0,593,2019,1,224,32
0,5,4,3,28,1,2,0,787,2016,2,248,34
1,15,4,9,1,1,1,0,968,2019,5,246,34
3,33,2,5,31,2,3,0,631,2022,1,253,33
0,22,0,4,35,2,1,1,476,2016,3,243,33
1,49,3,6,32,0,2,0,239,2013,4,230,32
2,48,2,3,18,1,2,0,617,2016,12,245,35
3,19,0,9,24,0,0,1,571,2019,8,244,34
3,43,4,3,30,3,2,0,979,2021,1,233,33
0,41,1,2,16,3,2,1,586,2013,10,270,36
3,20,0,6,16,3,1,0,854,2022,8,233,34
0,15,3,7,24,0,3,0,479,2019,7,239,33
2,24,3,4,1,0,1,0,564,2018,4,250,35
2,42,2,6,4,2,3,0,75,2015,10,267,37
2,26,2,2,34,0,3,1,559,2023,7,233,31
2,44,3,7,38,0,0,1,251,2014,9,239,33
0,6,2,2,18,0,2,1,377,2017,12,248,33
3,51,4,5,7,0,1,1,1066,2018,2,235,33
2,23,3,8,5,1,2,0,755,2019,1,225,31
0,49,3,2,9,2,3,0,231,2015,7,244,34
2,24,0,9,16,2,1,0,625,2023,5,248,34
1,2,3,4,24,2,0,1,520,2017,2,239,33
3,52,3,6,12,2,3,1,836,2020,10,244,34
3,25,2,5,22,1,3,1,344,2019,12,246,32
3,0,0,6,27,0,1,0,717,2015,3,244,34
1,51,1,1,3,3,2,1,839,2023,4,268,35
3,43,2,2,22,1,3,1,800,2018,1,267,37
3,48,3,8,22,3,2,0,648,2019,10,239,33
1,4,0,3,28,2,1,0,50,2020,2,237,33
1,26,2,8,26,3,1,1,795,2018,7,248,33
2,43,1,8,38,0,0,1,1058,2020,1,271,37
3,42,1,5,19,2,0,1,711,2019,2,267,35
